AGYSUB,SEP,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,STEMOCC,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
AF3Q,SA,201910,E,17,13,E,51,0110,1,GS-13,J,0110,15,F,1,1,105782,14.2
AF3Q,SA,202309,F,21,,B,51,0110,1,DR-02,K,0110,15,F,1,1,117725,02.8
AF3Q,SC,202207,C,13,,C,51,0110,1,DR-01,I,0110,10,F,1,1,094687,04.0
AG02,SD,202207,K,21,14,F,08,0110,1,GS-14,N,0110,10,F,1,1,147529,18.3
AG02,SD,202003,K,17,14,G,11,0110,1,GS-14,O,0110,10,F,1,1,157709,20.3
AG02,SD,202010,J,17,15,G,37,0110,1,GS-15,P,0110,10,F,1,1,165654,24.8
AG02,SD,202306,J,17,13,F,11,0110,1,GS-13,N,0110,10,F,1,1,141884,19.5
AG02,SD,202112,J,14,12,J,11,0110,1,GS-12,K,0110,10,F,1,1,113362,35.0
AG02,SC,202111,E,17,13,E,42,0110,1,GS-13,J,0110,10,P,2,1,101358,11.5
AG02,SA,202109,D,17,12,B,11,0110,1,GS-12,H,0110,15,F,1,1,087198,01.3
AG02,SC,202110,I,21,15,E,11,0110,1,GS-15,Q,0110,10,F,1,1,172500,12.0
AG02,SA,202205,H,21,13,D,11,0110,1,GS-13,K,0110,10,F,1,1,113944,06.5
AG02,SA,202301,D,17,12,B,11,0110,1,GS-12,I,0110,15,F,1,1,097339,02.7
AG02,SC,202112,G,17,12,B,11,0110,1,GS-12,K,0110,15,F,1,1,113362,01.2
AG02,SF,202207,D,04,13,E,11,0110,1,GS-13,K,0110,10,F,1,1,117505,11.8
AG07,SD,202001,K,21,,J,11,0110,1,SL-00,S,0110,10,F,1,1,192300,38.9
AG08,SC,202106,E,17,13,D,29,0110,1,GS-13,J,0110,10,F,1,1,105492,06.1
AG10,SB,201911,F,22,14,C,11,0110,1,GS-14,L,0110,42,F,2,1,128911,04.2
AG10,SD,202306,J,17,13,H,11,0110,1,GS-13,N,0110,10,F,1,1,145617,25.0
AG10,SD,202303,K,17,14,J,11,0110,1,GS-14,Q,0110,10,F,1,1,172075,38.3
AG10,SC,202207,I,13,14,G,11,0110,1,GS-14,O,0110,10,F,1,1,155687,23.6
AG10,SD,201911,K,17,13,H,11,0110,1,GS-13,L,0110,10,F,1,1,128920,27.9
AG10,SD,202209,K,17,14,I,11,0110,1,GS-14,P,0110,10,F,1,1,164102,34.3
AG10,SD,202103,I,13,14,I,11,0110,1,GS-14,O,0110,10,S,2,1,159286,32.8
AG10,SD,202202,J,18,14,I,11,0110,1,GS-14,P,0110,10,F,1,1,164102,33.4
AG10,SD,202110,K,17,13,H,11,0110,1,GS-13,M,0110,10,F,1,1,134798,27.1
AG10,SA,202002,I,17,15,E,11,0110,1,GS-15,Q,0110,42,F,2,1,170800,10.8
AG10,SA,202008,D,04,12,D,11,0110,1,GS-12,I,0110,10,F,1,1,094970,05.4
AG10,SA,202005,F,17,14,D,11,0110,1,GS-14,N,0110,42,F,2,1,141534,06.3
AG10,SC,202208,D,14,12,D,11,0110,1,GS-12,I,0110,10,F,1,1,092829,05.3
AG10,SC,202210,B,04,04,C,11,0119,3,GS-04,C,XXXX,40,G,2,1,036542,03.0
AG10,SB,202001,C,17,09,A,11,0110,1,GS-09,E,0110,35,F,1,1,057510,00.3
AG10,SJ,202112,B,13,04,A,11,0119,3,GS-04,C,XXXX,48,P,2,1,035470,00.4
AG10,SC,202206,F,13,04,A,11,0119,3,GS-04,C,XXXX,48,P,2,1,036542,00.9
AG10,SJ,202112,A,17,04,A,11,0119,3,GS-04,C,XXXX,48,P,2,1,035470,00.4
AG10,SC,202201,B,13,04,A,11,0119,3,GS-04,C,XXXX,48,P,2,1,035470,00.4
AG10,SJ,202111,A,17,05,A,11,0119,3,GS-05,C,XXXX,48,P,2,1,039684,00.3
AG10,SA,202308,C,10,11,B,11,0110,1,GS-11,G,0110,15,F,1,1,078592,01.6
AG10,SA,202303,C,04,09,A,11,0110,1,GS-09,F,0110,15,F,1,1,064957,00.7
AG11,SD,202201,K,14,13,J,11,0110,1,GS-13,M,0110,10,F,1,1,138868,41.5
AG11,SD,201912,J,17,15,I,02,0110,1,GS-15,P,0110,10,F,1,1,160288,33.6
AG11,SD,202006,J,14,15,I,**,0110,1,GS-15,N,0110,10,F,1,1,144954,33.6
AG11,SD,202203,K,21,15,J,54,0110,1,GS-15,O,0110,10,F,1,1,153041,41.1
AG11,SA,201911,F,21,13,E,11,0110,1,GS-13,K,0110,10,F,1,1,119004,12.3
AG11,SC,202110,C,13,09,C,08,0110,1,GS-09,F,0110,10,F,1,1,064443,04.9
AG16,SD,202101,J,17,14,I,24,0110,1,GS-14,O,0110,10,F,1,1,159286,31.1
AG16,SD,202112,I,13,12,J,38,0110,1,GS-12,J,0110,10,F,1,1,100739,37.5
AG16,SD,202301,I,17,12,F,56,0110,1,GS-12,J,0110,10,F,1,1,107680,18.6
AG16,SD,202012,I,17,14,I,41,0110,1,GS-14,N,0110,10,F,1,1,145727,32.8
AG16,SD,201912,I,10,14,I,05,0110,1,GS-14,L,0110,10,F,1,1,125788,30.0
AG16,SD,202001,J,17,12,J,51,0110,1,GS-12,J,0110,10,F,1,1,100088,38.8
AG16,SC,202305,B,11,07,A,37,0110,1,GS-07,D,0110,15,F,1,1,048648,00.9
AG16,SC,202207,D,13,07,A,04,0110,1,GS-07,D,0110,15,F,1,1,046527,00.8
AG18,SJ,202012,K,21,15,I,11,0110,1,GS-15,Q,0110,20,P,2,1,170800,32.4
AG18,SD,201912,K,21,15,I,11,0110,1,GS-15,P,0110,10,F,1,1,166500,31.4
AG18,SD,201912,K,20,13,I,11,0110,1,GM-13,L,0110,10,F,1,1,128920,32.3
AG18,SJ,202012,K,17,13,J,11,0110,1,GS-13,M,0110,20,P,2,1,133465,36.1
AG18,SJ,202012,K,21,15,J,11,0110,1,GS-15,Q,0110,20,P,2,1,170800,39.2
AG18,SC,202010,K,21,15,J,11,0110,1,GS-15,Q,0110,20,P,2,1,170800,39.0
AG18,SJ,202012,J,13,14,J,11,0110,1,GS-14,O,0110,20,P,2,1,153665,40.0
AG18,SE,201912,H,17,13,I,11,0110,1,GS-13,L,0110,10,F,1,1,128920,30.2
AG18,SJ,202012,K,17,15,J,53,0110,1,GS-15,O,0110,20,P,2,1,156403,40.3
AG18,SJ,202110,K,21,15,I,11,0110,1,GS-15,Q,0110,20,P,2,1,172500,32.3
AG18,SJ,202107,K,21,15,I,11,0110,1,GS-15,Q,0110,20,P,2,1,172500,31.3
AG18,SJ,202110,K,17,15,I,11,0110,1,GS-15,Q,0110,20,P,2,1,172500,33.3
AG18,SJ,202012,K,21,13,J,11,0110,1,GS-13,M,0110,20,P,2,1,133465,41.3
AG18,SJ,202012,K,17,15,J,11,0110,1,GS-15,Q,0110,20,P,2,1,170800,37.8
AG18,SD,202101,K,17,14,J,11,0110,1,GS-14,O,0110,10,F,1,1,159286,38.3
AG18,SD,202102,J,17,14,J,11,0110,1,GS-14,O,0110,10,F,1,1,159286,35.9
AG18,SD,201912,K,21,15,J,11,0110,1,GS-15,P,0110,10,F,1,1,165417,47.9
AG18,SC,202012,K,21,15,J,11,0110,1,GS-15,Q,0110,20,P,2,1,170800,48.9
AG18,SJ,202202,J,21,14,H,11,0110,1,GS-14,P,0110,20,F,2,1,164102,29.1
AG18,SD,201912,J,21,14,H,11,0110,1,GS-14,O,0110,10,F,1,1,152352,27.2
AG18,SA,201910,G,18,15,F,11,0110,1,GS-15,P,0110,10,F,1,1,165417,17.4
AG18,SG,202009,I,21,15,G,11,0110,1,GS-15,P,0110,10,F,1,1,166487,21.5
AG18,SJ,202209,J,21,15,H,06,0110,1,GS-15,Q,0110,20,P,2,1,176300,26.8
AG18,SD,202006,J,21,,G,11,0110,1,ES-**,S,0110,50,F,1,1,197300,24.9
AG18,SC,202007,H,22,15,F,11,0110,1,GS-15,Q,0110,10,F,1,1,170800,17.9
AG18,SD,201912,J,21,,F,29,0110,1,ES-**,S,0110,50,F,1,1,192300,19.8
AG18,SK,202212,K,18,14,J,51,0110,1,GS-14,P,0110,10,F,1,1,164102,40.2
AG18,SD,202012,K,21,14,I,11,0110,1,GS-14,O,0110,10,F,1,1,157709,34.6
AG18,SD,202212,K,21,15,J,51,0110,1,GS-15,Q,0110,10,F,1,1,176300,38.5
AG18,SD,201912,K,21,13,E,11,0110,1,GS-13,L,0110,10,F,1,1,122310,11.4
AG18,SJ,202101,K,21,13,E,11,0110,1,GS-13,L,0110,20,P,2,1,127885,12.5
AG18,SJ,202012,J,21,14,I,11,0110,1,GS-14,O,0110,20,P,2,1,157709,30.8
AG18,SJ,202012,K,21,15,I,11,0110,1,GS-15,Q,0110,20,P,2,1,170800,32.3
AG18,SA,201911,E,09,15,E,11,0110,1,GS-15,O,0110,10,F,1,1,151633,10.3
AG18,SJ,202109,K,17,14,I,11,0110,1,GS-14,O,0110,20,P,2,1,159286,32.3
AG18,SD,202001,K,17,14,I,11,0110,1,GS-14,O,0110,10,F,1,1,157709,30.7
AG18,SA,201910,I,21,14,E,11,0110,1,GS-14,N,0110,10,F,1,1,140632,10.1
AG18,SA,201910,D,21,12,A,29,0110,1,GS-12,H,0110,15,F,1,1,085223,00.3
AG18,SA,202108,E,13,13,E,41,0110,1,GS-13,J,0110,10,F,1,1,108167,13.0
AG18,SC,201911,F,21,13,D,11,0110,1,GS-13,K,0110,10,F,1,1,112393,09.2
AG18,SC,202303,D,21,12,B,24,0110,1,GS-12,J,0110,15,F,1,1,106759,01.4
AG18,SA,201910,E,21,13,D,11,0110,1,GS-13,J,0110,10,F,1,1,105782,05.1
AG18,SC,202209,J,21,15,E,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,11.0
AG18,SA,201911,E,17,13,D,29,0110,1,GS-13,I,0110,10,F,1,1,095378,07.0
AG18,SA,202002,D,17,12,D,11,0110,1,GS-12,H,0110,10,F,1,1,086335,05.6
AG18,SC,202108,D,21,12,B,29,0110,1,GS-12,H,0110,15,F,1,1,088715,01.4
AG18,SC,201910,D,18,12,B,11,0110,1,GS-12,H,0110,15,F,1,1,086179,02.3
AG18,SA,201911,D,21,12,C,11,0110,1,GS-12,J,0110,10,F,1,1,108422,03.3
AG18,SC,202005,B,07,03,B,11,0119,3,GS-03,C,XXXX,40,F,2,1,031284,02.3
AG18,SC,202107,B,17,11,B,29,0110,1,GS-11,F,0110,15,F,1,1,065307,02.3
AG18,SA,202003,H,17,13,E,11,0110,1,GS-13,L,0110,10,F,1,1,126620,13.8
AG18,SA,202104,E,17,12,C,11,0110,1,GS-12,H,0110,10,F,1,1,087198,03.3
AG18,SC,202103,D,14,12,C,11,0110,1,GS-12,H,0110,10,F,1,1,087198,04.1
AG18,SJ,202206,B,08,04,B,11,0119,3,GS-04,C,XXXX,30,F,1,1,036542,02.9
AG18,SA,202107,E,17,09,D,29,0110,1,GS-09,E,0110,15,F,1,1,055776,05.7
AG18,SA,202210,C,17,12,B,11,0110,1,GS-12,H,0110,15,F,1,1,089834,02.9
AG18,SA,202206,E,17,12,B,11,0110,1,GS-12,H,0110,15,F,1,1,089834,02.6
AG18,SC,202209,D,21,13,B,11,0110,1,GS-13,K,0110,15,F,1,1,117505,02.3
AG18,SC,202112,C,17,11,B,29,0110,1,GS-11,F,0110,15,F,1,1,065307,01.5
AG18,SC,202309,C,17,12,C,29,0110,1,GS-12,H,0110,10,F,1,1,084025,03.0
AG18,SC,202108,C,01,12,A,29,0110,1,GS-12,G,0110,15,F,1,1,078277,00.5
AG18,SC,202208,F,21,13,D,06,0110,1,GS-13,M,0110,15,F,1,1,138171,06.4
AG18,SC,202210,C,17,09,B,29,0110,1,GS-09,E,0110,15,F,1,1,057266,01.0
AG18,SC,202211,C,13,12,B,06,0110,1,GS-12,I,0110,15,F,1,1,094297,01.0
AG34,SD,202305,J,21,14,I,08,0110,1,GS-14,P,0110,10,F,1,1,167608,32.1
AG34,SD,202105,J,18,14,I,24,0110,1,GS-14,O,0110,10,F,1,1,159286,33.2
AG34,SD,202012,K,21,14,H,24,0110,1,GS-14,O,0110,10,F,1,1,157709,29.1
AG34,SD,202001,K,17,13,J,08,0110,1,GS-13,M,0110,10,F,1,1,130039,35.3
AG34,SC,202103,F,17,13,E,08,0110,1,GS-13,K,0110,10,F,1,1,111131,10.7
AG34,SC,202108,E,07,11,D,08,0110,1,GS-11,G,0110,20,F,2,1,073246,08.2
AG34,SA,202002,E,21,13,C,24,0110,1,GS-13,J,0110,10,F,1,1,109508,04.8
AG34,SC,202206,C,11,09,D,24,0110,1,GS-09,F,0110,10,F,1,1,064012,05.0
AG34,SA,202209,D,17,13,C,11,0110,1,GS-13,L,0110,10,F,1,1,121065,03.8
AG38,SD,202305,K,21,15,J,11,0110,1,GS-15,R,0110,10,F,1,1,183500,36.0
AG38,SD,202111,K,21,15,I,11,0110,1,GS-15,Q,0110,10,F,1,1,172500,32.2
AG38,SD,202001,K,14,15,J,11,0110,1,GM-15,P,0110,10,F,1,1,166500,43.9
AG38,SD,201912,J,17,,H,11,0110,1,ES-**,S,0110,50,F,1,1,192300,27.6
AG38,SA,202101,D,21,15,D,11,0110,1,GS-15,O,0110,10,F,1,1,153737,06.6
AG38,SC,202201,E,21,14,D,11,0110,1,GS-14,M,0110,10,F,1,1,134649,06.9
AG38,SC,202309,F,17,14,D,11,0110,1,GS-14,N,0110,15,F,1,1,145604,07.6
AG38,SC,202204,D,21,14,D,11,0110,1,GS-14,M,0110,10,F,1,1,130441,05.7
AG38,SC,202201,D,17,15,D,11,0110,1,GS-15,N,0110,15,F,1,1,148932,06.7
AG99,SK,202102,K,17,14,J,11,0110,1,GS-14,O,0110,10,F,1,1,159286,36.8
AG99,SD,202201,K,17,15,J,11,0110,1,GM-15,Q,0110,10,F,1,1,172500,40.2
AG99,SD,202002,K,14,13,J,11,0110,1,GS-13,M,0110,10,F,1,1,133465,43.8
AG99,SD,202008,I,13,15,J,05,0110,1,GS-15,P,0110,10,F,1,1,164858,38.9
AG99,SD,202212,K,21,15,J,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,36.8
AG99,SD,202207,K,17,15,J,51,0110,1,GS-15,Q,0110,10,F,1,1,176300,41.6
AG99,SD,202003,K,21,14,I,11,0110,1,GS-14,O,0110,10,F,1,1,157709,31.0
AG99,SC,202302,F,13,13,F,24,0110,1,GS-13,K,0110,10,F,1,1,115749,15.9
AG99,SA,202105,B,17,12,B,11,0110,1,GS-12,H,0110,15,F,1,1,087198,02.8
AG99,SC,202212,E,13,13,C,29,0110,1,GS-13,J,0110,10,F,1,1,105123,04.3
AG99,SC,202212,F,21,11,B,02,0110,1,GS-11,G,0110,15,F,1,1,074317,02.9
AG99,SA,201911,E,17,14,D,11,0110,1,GS-14,L,0110,10,F,1,1,128911,09.9
AGCR,SA,202104,D,09,11,E,11,0110,1,GS-11,H,0110,10,F,1,1,087304,12.8
AM**,SD,202007,K,18,14,J,11,0110,1,GS-14,O,0110,10,F,1,1,157709,36.3
AM**,SD,202009,K,04,,F,11,0110,1,FP-01,Q,0110,48,F,2,1,170800,19.3
AM00,SD,202308,K,21,,J,11,0110,1,FP-01,R,0110,48,F,2,1,183500,40.9
AM00,SD,202210,K,21,15,F,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,17.8
AM00,SD,202106,K,17,15,H,11,0110,1,GS-15,Q,0110,10,F,1,1,172500,28.8
AM00,SD,202212,J,17,,E,11,0110,1,FP-02,Q,0110,48,F,2,1,171543,12.2
AM00,SC,202204,E,17,,E,11,0110,1,FO-03,K,0110,38,F,1,1,113021,11.0
AM00,SG,202302,K,21,,E,DR,0110,1,FO-02,O,0110,38,F,1,1,155693,10.8
AM00,SJ,202302,G,17,,D,11,0110,1,FP-01,R,0110,48,F,2,1,183500,08.9
AM00,SA,202202,D,17,14,D,11,0110,1,GS-14,M,0110,10,F,1,1,138856,07.5
AM00,SC,202207,F,17,,D,11,0110,1,FP-02,O,0110,48,F,2,1,152414,07.8
AM00,SA,202109,D,17,13,B,11,0110,1,GS-13,J,0110,15,F,1,1,103690,02.8
AM00,SC,202309,D,17,13,C,11,0110,1,GS-13,K,0110,10,F,1,1,112015,03.0
ARCE,SD,202105,J,13,13,J,15,0110,1,GS-13,L,0110,10,F,1,1,123516,39.7
ARCE,SD,202112,K,21,14,H,11,0110,1,GS-14,M,0110,10,F,1,1,134782,29.2
ARCE,SE,202207,H,13,14,I,41,0110,1,GS-14,O,0110,10,F,1,1,151154,32.6
ARCE,SD,202104,I,13,13,I,36,0110,1,GS-13,M,0110,10,F,1,1,134864,30.1
ARCE,SA,202102,J,17,12,G,41,0110,1,GS-12,I,0110,10,F,1,1,096479,23.9
ARCE,SD,202201,I,13,13,I,27,0110,1,GS-13,L,0110,10,F,1,1,125697,32.5
ARCE,SC,202110,J,04,12,J,53,0110,1,GS-12,J,0110,10,F,1,1,100739,35.2
ARCE,SD,201912,I,13,14,I,28,0110,1,GS-14,L,0110,10,F,1,1,129282,34.8
ARCE,SD,202001,J,17,12,I,47,0110,1,GS-12,I,0110,10,F,1,1,097691,31.0
ARCE,SD,202012,J,13,13,J,29,0110,1,GS-13,K,0110,10,F,1,1,116738,37.3
ARCE,SG,202205,I,17,13,H,13,0110,1,GS-13,L,0110,10,F,1,1,122683,28.1
ARCE,SF,202202,G,18,14,G,05,0110,1,GS-14,M,0110,10,F,1,1,130107,20.9
ARCE,SD,202212,K,14,12,J,27,0110,1,GS-12,K,0110,10,F,1,1,111425,43.9
ARCE,SJ,202211,K,17,12,J,06,0110,1,GS-12,K,0110,20,I,2,1,113032,42.3
ARCE,SD,202205,I,17,15,I,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,34.8
ARCE,SC,202103,F,17,13,F,31,0110,1,GS-13,K,0110,10,P,2,1,114016,18.8
ARCE,SD,202110,I,17,12,H,48,0110,1,GS-12,K,0110,10,F,1,1,115830,29.0
ARCE,SD,202306,J,17,14,G,06,0110,1,GS-14,R,0110,10,F,1,1,183500,23.5
ARCE,SJ,202008,J,04,14,H,39,0110,1,GS-14,M,0110,20,I,2,1,138235,29.2
ARCE,SD,201912,J,13,12,I,47,0110,1,GS-12,I,0110,10,F,1,1,096978,32.4
ARCE,SC,202104,F,13,12,E,51,0110,1,GS-12,J,0110,10,P,2,1,101225,12.0
ARCE,SC,201910,E,17,12,F,22,0110,1,GS-12,H,0110,10,F,1,1,087030,15.8
ARCE,SD,202006,K,21,15,J,51,0110,1,GS-15,Q,0110,10,F,1,1,170925,35.3
ARCE,SC,202304,D,13,11,D,12,0110,1,GS-11,G,0110,10,F,1,1,078319,09.8
ARCE,SA,202208,H,21,15,E,51,0110,1,GS-15,Q,0110,10,F,1,1,176300,12.6
ARCE,SA,202101,J,21,12,C,31,0110,1,GS-12,H,0110,10,F,1,1,080334,03.2
ARCE,SC,202105,E,17,13,D,41,0110,1,GS-13,K,0110,10,F,1,1,111445,09.8
ARCE,SC,202007,E,13,11,D,53,0110,1,GS-11,F,0110,10,F,1,1,066143,08.5
ARCE,SC,202206,F,17,12,D,15,0110,1,GS-12,H,0110,10,F,1,1,084974,09.8
ARCE,SA,202004,D,17,12,D,36,0110,1,GS-12,H,0110,10,F,1,1,087488,05.2
ARCE,SC,202205,C,13,11,D,25,0110,1,GS-11,G,0110,20,P,2,1,079070,06.0
ARCE,SC,202002,C,13,11,C,25,0110,1,GS-11,G,0110,10,F,1,1,073650,04.6
ARCE,SC,202209,D,17,13,D,47,0110,1,GS-13,I,0110,10,F,1,1,094373,06.8
ARCE,SC,202005,I,17,11,C,36,0110,1,GS-11,F,0110,10,F,1,1,068567,03.7
ARCE,SC,202105,D,17,12,C,25,0110,1,GS-12,H,0110,10,P,2,1,089159,03.8
ARCE,SA,202201,E,17,11,E,06,0110,1,GS-11,G,0110,10,F,1,1,079792,10.6
ARCE,SC,201910,I,13,12,A,53,0110,1,GS-12,J,0110,15,F,1,1,102962,00.8
ARCE,SC,202102,H,04,13,B,08,0110,1,GS-13,L,0110,20,F,2,1,124601,01.8
ARCE,SC,202203,C,21,12,B,12,0110,1,GS-12,G,0110,15,F,1,1,079363,02.6
ARCE,SC,202204,B,17,11,B,51,0110,1,GS-11,F,0110,15,F,1,1,066773,02.1
ARCE,SC,202302,C,13,11,B,29,0110,1,GS-11,G,0110,15,F,1,1,070103,02.8
ARCE,SC,202208,C,13,12,B,17,0110,1,GS-12,H,0110,15,F,1,1,088229,01.9
ARCE,SC,202108,B,13,07,A,01,0110,1,GS-07,D,0110,15,F,1,1,043683,00.3
ARCE,SC,202210,C,13,09,B,02,0110,1,GS-09,F,0110,15,P,2,1,061424,01.3
ARCE,SC,202212,B,11,04,A,45,0119,3,GS-04,C,XXXX,20,F,2,1,032283,00.3
ARCE,SD,202109,K,17,13,J,36,0110,1,GS-13,K,0110,10,P,2,1,114625,40.8
ARCH,SC,202201,C,13,07,A,01,0110,1,GS-07,D,0110,15,F,1,1,044740,00.6
ARSA,SD,202012,I,13,15,I,11,0110,1,GS-15,Q,0110,10,F,1,1,170800,30.1
BG00,SA,202201,G,13,14,E,11,0110,1,GS-14,N,0110,10,F,1,1,143064,14.4
BG00,SC,202111,E,13,12,E,11,0110,1,GS-12,I,0110,10,F,1,1,095920,14.9
BG00,SA,201910,H,21,14,F,11,0110,1,GS-14,L,0110,15,F,1,1,128911,17.1
BG00,SA,202104,F,21,14,A,11,0110,1,GS-14,O,0110,15,F,1,1,159286,00.7
BG00,SC,202203,F,17,14,A,27,0110,1,GS-14,O,0110,15,F,1,1,156566,00.3
BO00,SD,202012,K,21,15,I,11,0110,1,GS-15,Q,0110,10,F,1,1,170800,32.0
BO00,SA,202303,K,21,15,H,11,0110,1,GS-15,R,0110,10,F,1,1,183500,26.2
BO00,SC,202106,D,21,15,C,11,0110,1,GS-15,O,0110,10,F,1,1,158541,03.3
CE00,SA,202206,E,21,,B,11,0110,1,AD-00,M,0110,48,F,2,1,133452,01.2
CE00,SJ,202105,E,21,,D,11,0110,1,AD-00,N,0110,48,F,2,1,143000,06.8
CE00,SC,202012,D,17,,B,11,0110,1,AD-00,F,0110,48,F,2,1,068742,01.5
CE00,SC,202101,E,21,,C,11,0110,1,AD-00,P,0110,48,F,2,1,160000,03.4
CE00,SC,202107,C,17,,C,11,0110,1,AD-00,I,0110,48,F,2,1,091000,03.5
CE00,SA,202001,C,13,,B,11,0110,1,AD-00,F,0110,48,F,2,1,065000,01.8
CE00,SA,202105,D,17,,B,11,0110,1,AD-00,G,0110,48,F,2,1,076000,02.9
CE00,SJ,202105,D,21,,B,11,0110,1,AD-00,K,0110,48,F,2,1,112000,02.8
CE00,SC,202005,B,13,,B,11,0110,1,AD-00,E,0110,48,F,2,1,053865,01.6
CE00,SC,202010,B,13,,B,11,0110,1,AD-00,E,0110,48,F,2,1,055000,01.3
CE00,SC,202009,B,13,,B,11,0110,1,AD-00,E,0110,48,F,2,1,055000,01.2
CE00,SC,202104,C,17,,B,11,0110,1,AD-00,E,0110,48,F,2,1,059000,01.7
CE00,SC,202012,B,17,,B,11,0110,1,AD-00,F,0110,48,F,2,1,060000,01.4
CE00,SC,202004,C,13,,A,11,0110,1,AD-00,E,0110,48,F,2,1,053865,00.3
CE00,SC,202106,C,17,,B,11,0110,1,AD-00,F,0110,48,F,2,1,068000,01.3
CE00,SC,202104,G,21,,B,11,0110,1,AD-00,M,0110,48,F,2,1,139000,01.0
CE00,SC,202205,C,18,,A,11,0110,1,AD-00,E,0110,48,F,2,1,059276,00.9
CE00,SJ,202309,D,17,,B,11,0110,1,AD-00,F,0110,48,F,2,1,062157,02.2
CE00,SC,202207,D,17,,B,11,0110,1,AD-00,E,0110,48,F,2,1,059276,01.0
CE00,SC,202207,C,13,,A,11,0110,1,AD-00,E,0110,48,F,2,1,059276,00.9
CE00,SC,202205,C,13,,A,11,0110,1,AD-00,E,0110,48,F,2,1,059276,00.8
CE00,SC,202207,C,13,,A,11,0110,1,AD-00,E,0110,48,F,2,1,059276,00.9
CE00,SC,202207,D,17,,A,11,0110,1,AD-00,E,0110,48,F,2,1,059276,00.8
CE00,SC,202305,D,17,,A,11,0110,1,AD-00,F,0110,48,F,2,1,060819,00.8
CE00,SC,202308,C,18,,B,11,0110,1,AD-00,F,0110,48,F,2,1,060819,01.0
CE00,SC,202307,D,18,,B,11,0110,1,AD-00,F,0110,48,F,2,1,060819,01.0
CE00,SC,202308,D,17,,A,11,0110,1,AD-00,F,0110,48,F,2,1,060819,00.9
CM52,SC,202101,B,13,11,B,11,0110,1,GS-11,G,0110,40,F,2,1,075176,02.3
CM52,SC,202109,D,17,11,B,11,0110,1,GS-11,I,0110,40,F,2,1,094581,01.2
CM53,SD,202201,I,13,,I,24,0110,1,ZP-04,P,0110,10,F,1,1,164102,30.6
CM53,SD,202102,K,17,,I,24,0110,1,ES-**,S,0110,50,F,1,1,199300,32.3
CM53,SA,202205,E,21,,D,24,0110,1,ZP-03,K,0110,10,F,1,1,116788,05.8
CM53,SD,202211,I,13,,I,47,0110,1,ZP-04,N,0110,10,P,2,1,144976,32.2
CM53,SC,202102,E,18,,E,24,0110,1,ZP-04,O,0110,10,F,1,1,152915,13.5
CM53,SD,202212,I,14,,J,24,0110,1,ZP-04,Q,0110,10,F,1,1,174096,36.0
CM53,SA,201912,F,13,,F,24,0110,1,ZP-03,J,0110,10,F,1,1,108422,17.7
CM53,SA,202009,F,13,,F,24,0110,1,ZP-05,Q,0110,10,F,1,1,170800,17.1
CM53,SA,202003,H,13,,H,24,0110,1,ES-**,S,0110,50,F,1,1,197300,26.3
CM53,SC,202006,I,13,,I,24,0110,1,ZP-03,K,0110,10,F,1,1,112240,32.8
CM53,SC,202009,E,13,,F,24,0110,1,ES-**,R,0110,50,F,1,1,181348,16.2
CM53,SD,202108,K,21,,F,24,0110,1,ZP-05,Q,0110,10,F,1,1,172500,17.2
CM53,SC,202211,F,13,,G,24,0110,1,ES-**,T,0110,50,F,1,1,203700,21.4
CM53,SK,202104,I,17,,I,24,0110,1,ZP-05,Q,0110,10,F,1,1,172500,34.5
CM53,SA,202004,E,17,,E,24,0110,1,ZP-04,N,0110,10,F,1,1,148858,11.7
CM53,SC,202207,F,13,,G,24,0110,1,ZP-04,P,0110,10,F,1,1,164102,21.1
CM53,SD,202112,J,18,,J,24,0110,1,ZP-04,P,0110,10,F,1,1,168987,38.0
CM53,SC,202107,H,21,,E,24,0110,1,ZP-04,O,0110,10,F,1,1,158736,12.8
CM53,SD,201912,I,17,,J,24,0110,1,ZP-05,P,0110,10,F,1,1,166500,35.1
CM53,SC,202202,E,13,,E,24,0110,1,ZP-04,N,0110,10,P,2,1,146397,14.4
CM53,SD,202003,J,17,,H,24,0110,1,ZP-04,O,0110,10,F,1,1,157709,29.6
CM53,SA,202303,I,13,,I,24,0110,1,ZP-04,Q,0110,10,F,1,1,172075,34.6
CM53,SD,202304,K,21,,H,24,0110,1,ES-**,T,0110,50,F,1,1,212100,29.0
CM53,SD,202009,K,22,,G,24,0110,1,ZP-04,O,0110,10,F,1,1,157709,22.0
CM53,SA,202203,F,17,,F,24,0110,1,ZP-03,K,0110,10,F,1,1,116788,16.3
CM53,SD,202309,I,17,,I,24,0110,1,ZP-04,Q,0110,10,F,1,1,172075,33.0
CM53,SD,202212,K,17,,J,24,0110,1,ZP-05,Q,0110,10,F,1,1,176300,35.8
CM53,SA,202203,G,04,,D,24,0110,1,ZP-03,J,0110,10,F,1,1,106800,06.5
CM53,SD,202001,K,19,,J,24,0110,1,ZP-04,L,0110,10,F,1,1,122057,40.8
CM53,SD,202001,J,04,,J,24,0110,1,ZP-05,N,0110,10,F,1,1,147954,39.4
